hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.item	Answer.target_property	Answer.target_position	Answer.left_items	Answer.middle_items	Answer.right_items	Answer.position_chosen	Answer.items_chosen	Answer.target_frequency	Answer.familiarization_cond	Answer.participant_response_type_condition	Answer.participant_feature_count_condition	Answer.linguistic_framing_condition	Answer.target_filler_sequence_condition	Answer.question_type_condition	Answer.manip_check_target	Answer.manip_check_dist	Answer.manip_check_foil	Answer.name_check_correct	Answer.choice	Answer.choice_correct	Answer.money_allocated_to_foil	Answer.money_allocated_to_target	Answer.money_allocated_to_logical	Answer.Likert_value_foil	Answer.Likert_value_target	Answer.Likert_value_logical	Answer.about	Answer.comment	Answer.age	Answer.gender	Answer.scale_and_levels_condition	Answer.familiarization_present_in_study	Answer.top_question_order	Answer.middle_question_order	Answer.bottom_question_order	Answer.image_version	Answer.color_salience	Answer.hand_position
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3BEFOD78W6U2Y4IDMOP93O3Q3YF4MQ	A2JBSKLABHZV8M	Submitted	Tue Jun 09 15:14:57 PDT 2015	Mon Jun 08 15:12:43 PDT 2015	Mon Jun 08 15:14:57 PDT 2015						"""house"""	"""bicycle1"""	"""left"""	"""bicycle1,bicycle2,"""	"""bicycle2,car1,"""	"""bicycle2,"""	"""right"""	"""bicycle2,"""	0	-1	0	1	15	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""I don't know, understanding language. """	"""no"""	"""31"""	"""m"""	9	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3U088ZLJVKUH4SUQ7P8U0JF4KOC0WW	A5MQJWNWWWO7W	Submitted	Tue Jun 09 15:15:03 PDT 2015	Mon Jun 08 15:13:57 PDT 2015	Mon Jun 08 15:15:03 PDT 2015						"""house"""	"""car2"""	"""left"""	"""car1,"""	"""bicycle1,"""	undefined	"""middle"""	"""bicycle1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Bob likes to look at houses"""	""""""	""""""	"""f"""	11	0	1	0	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	323Q6SJS8IHQ46ERF85F2NSLB2OHFH	AC5UD8N187QD6	Submitted	Tue Jun 09 15:15:09 PDT 2015	Mon Jun 08 15:14:28 PDT 2015	Mon Jun 08 15:15:09 PDT 2015						"""lunchbox"""	"""cookie2"""	"""middle"""	"""apple2,cookie1,"""	"""cookie1,"""	undefined	"""middle"""	"""cookie1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""nonverbal communication"""	""""""	"""43"""	"""m"""	10	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3SITXWYCNVAXDF2QFA15MJPUKUFXB8	A1YH4LT7EAYT47	Submitted	Tue Jun 09 15:16:07 PDT 2015	Mon Jun 08 15:15:34 PDT 2015	Mon Jun 08 15:16:07 PDT 2015						"""house"""	"""bicycle1"""	"""right"""	"""bicycle1,"""	"""bicycle1,"""	"""bicycle1,bicycle2,"""	"""left"""	"""bicycle1,"""	0	-1	0	1	15	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Choosing the house Bob was looking at"""	""""""	"""24"""	"""M"""	9	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3QL2OFSM96JBBQGSR4ARZ14E016CNB	A3U7TRQS729GNW	Submitted	Tue Jun 09 15:16:40 PDT 2015	Mon Jun 08 15:15:30 PDT 2015	Mon Jun 08 15:16:40 PDT 2015						"""lunchbox"""	"""apple1"""	"""left"""	"""apple1,apple2,"""	"""apple2,cookie1,"""	"""apple2,"""	"""right"""	"""apple2,"""	0	-1	0	1	15	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""lunchboxes"""	""""""	"""23"""	"""f"""	9	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3QJOXOW4XJSKQ6F6BU1MCAFHGN8EM5	A1QWL8FRLNDJB	Submitted	Tue Jun 09 15:16:57 PDT 2015	Mon Jun 08 15:15:00 PDT 2015	Mon Jun 08 15:16:57 PDT 2015						"""lunchbox"""	"""cookie2"""	"""left"""	"""cookie1,"""	""""""	"""apple2,cookie1,"""	"""middle"""	""""""	0	-1	0	1	1	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""interpreting choices with contents of lunchboxes"""	"""n/a"""	"""41"""	"""m"""	9	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3V26SBZTBDFI085LM65T5MC8JXZZZD	A2FWPB4YBRDCNW	Submitted	Tue Jun 09 15:17:10 PDT 2015	Mon Jun 08 15:16:15 PDT 2015	Mon Jun 08 15:17:10 PDT 2015						"""plate"""	"""fork1"""	"""left"""	"""fork1,fork2,"""	"""fork1,"""	undefined	"""middle"""	"""fork1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Which plate Bob would look at."""	""""""	"""24"""	"""m"""	10	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	32UTUBMZ7GX59QXVFV0NYYS94J6VB2	AC8ETQXPDRR6P	Submitted	Tue Jun 09 15:17:12 PDT 2015	Mon Jun 08 15:13:17 PDT 2015	Mon Jun 08 15:17:12 PDT 2015						"""lunchbox"""	"""apple1"""	"""middle"""	"""apple2,cookie1,"""	"""apple1,apple2,"""	"""apple2,"""	"""right"""	"""apple2,"""	0	-1	0	1	1	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Which lunchbox Bob is referring to based on one spoken word (how people judge what others are talking about)"""	"""N/A"""	"""31"""	"""f"""	9	0	1	0	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3SNVL38CI4TA3KVPURIB79NA660KCD	A2MCRVU8I9VNHG	Submitted	Tue Jun 09 15:17:21 PDT 2015	Mon Jun 08 15:16:45 PDT 2015	Mon Jun 08 15:17:21 PDT 2015						"""house"""	"""bicycle1"""	"""middle"""	"""bicycle2,car1,"""	"""bicycle1,bicycle2,"""	undefined	"""left"""	"""bicycle2,car1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Language inferences."""	""""""	"""37"""	"""m"""	10	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3ZPPDN2SLVX5JMWCMLXH7O9XGO19E1	A1POQWMOWKNQCN	Submitted	Tue Jun 09 15:17:40 PDT 2015	Mon Jun 08 15:16:29 PDT 2015	Mon Jun 08 15:17:40 PDT 2015						"""house"""	"""car2"""	"""middle"""	"""bicycle2,car1,"""	""""""	undefined	"""middle"""	""""""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""not sure, but good luck!"""	"""n/a"""	"""42"""	"""m"""	11	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3ATTHHXXWAP70NGWLKTM86T7FKZXIH	A3ICWVGCEDRXS0	Submitted	Tue Jun 09 15:17:52 PDT 2015	Mon Jun 08 15:17:06 PDT 2015	Mon Jun 08 15:17:52 PDT 2015						"""plate"""	"""fork1"""	"""middle"""	"""fork2,spoon1,"""	"""fork1,fork2,"""	"""fork2,"""	"""left"""	"""fork2,spoon1,"""	0	-1	0	1	16	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""plates"""	"""no"""	"""36"""	"""M"""	9	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	39O5D9O87TT47MNI9LQCQN68VKEC3U	A1OQ3KL56KMQSU	Submitted	Tue Jun 09 15:18:02 PDT 2015	Mon Jun 08 15:16:41 PDT 2015	Mon Jun 08 15:18:02 PDT 2015						"""plate"""	"""spoon2"""	"""middle"""	"""fork2,spoon1,"""	""""""	undefined	"""middle"""	""""""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""FALSE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""understanding language"""	"""no"""	""""""	"""m"""	11	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	33FBRBDW6O0Q8JTOL2L8H4EJB66C8M	A1EUK516LU9118	Submitted	Tue Jun 09 15:18:23 PDT 2015	Mon Jun 08 15:17:42 PDT 2015	Mon Jun 08 15:18:23 PDT 2015						"""plate"""	"""spoon2"""	"""middle"""	"""fork1,"""	"""spoon1,"""	undefined	"""middle"""	"""spoon1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Plates"""	"""no"""	"""23"""	"""f"""	10	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3E13VNJ1NNWZAMV3ER8FDXP6A5LI1B	A1E5PWE8O010XK	Submitted	Tue Jun 09 15:18:39 PDT 2015	Mon Jun 08 15:17:07 PDT 2015	Mon Jun 08 15:18:39 PDT 2015						"""plate"""	"""fork1"""	"""middle"""	"""fork1,"""	"""fork1,fork2,"""	undefined	"""left"""	"""fork1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Seeing how or what kind of plate Bob collects"""	""""""	""""""	""""""	10	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3DR23U6WE5FO315QKR2YYOA9AV4ET6	A199ZZWR1H7L3M	Submitted	Tue Jun 09 15:18:48 PDT 2015	Mon Jun 08 15:18:03 PDT 2015	Mon Jun 08 15:18:48 PDT 2015						"""plate"""	"""fork1"""	"""middle"""	"""fork2,spoon1,"""	"""fork1,fork2,"""	undefined	"""left"""	"""fork2,spoon1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Bob likes and find plates"""	""""""	"""26"""	"""f"""	10	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	32N49TQG3GJ0QGS39H0R3N83M1MVA8	ANV4TUKMWLA8E	Submitted	Tue Jun 09 15:19:48 PDT 2015	Mon Jun 08 15:18:53 PDT 2015	Mon Jun 08 15:19:48 PDT 2015						"""lunchbox"""	"""apple1"""	"""right"""	"""apple1,"""	"""apple1,"""	"""apple1,apple2,"""	"""left"""	"""apple1,"""	0	-1	0	1	16	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""What Bob is interested in."""	""""""	"""34"""	"""f"""	9	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3I7DHKZYGN1EODUWE646DQPV6TY5FP	AOAZMLP27GD81	Submitted	Tue Jun 09 15:19:52 PDT 2015	Mon Jun 08 15:18:17 PDT 2015	Mon Jun 08 15:19:52 PDT 2015						"""lunchbox"""	"""cookie2"""	"""middle"""	"""apple2,cookie1,"""	"""cookie1,"""	undefined	"""middle"""	"""cookie1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""What lunchbox Bob was looking at. Or how much we can infer from a single word of description"""	""""""	"""35"""	"""m"""	10	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3L4PIM1GQTH9TR9PG39X5C174MCRYL	A2CC4DS7MD6QW	Submitted	Tue Jun 09 15:20:04 PDT 2015	Mon Jun 08 15:13:16 PDT 2015	Mon Jun 08 15:20:04 PDT 2015						"""house"""	"""bicycle1"""	"""middle"""	"""bicycle2,car1,"""	"""bicycle1,bicycle2,"""	undefined	"""left"""	"""bicycle2,car1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""lOOKING AT HOUSES"""	""""""	"""32"""	"""MALE"""	10	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3O7L7BFSHEQYUNPFQF3UKH80ZEPIEU	A1P3NC0746837K	Submitted	Tue Jun 09 15:21:01 PDT 2015	Mon Jun 08 15:20:17 PDT 2015	Mon Jun 08 15:21:01 PDT 2015						"""lunchbox"""	"""cookie2"""	"""middle"""	"""apple1,"""	"""cookie1,"""	undefined	"""middle"""	"""cookie1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""lunchboxes"""	""""""	"""52"""	"""f"""	10	0	0	1	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3X1FV8S5JXS10756VHS1Z9J6KWZVGK	AFPRTFUTOFS5L	Submitted	Tue Jun 09 15:21:06 PDT 2015	Mon Jun 08 15:20:26 PDT 2015	Mon Jun 08 15:21:06 PDT 2015						"""plate"""	"""fork1"""	"""middle"""	"""fork2,"""	"""fork1,fork2,"""	"""fork2,spoon1,"""	"""right"""	"""fork2,spoon1,"""	0	-1	0	1	16	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Which plate bob was looking at."""	""""""	"""27"""	"""f"""	9	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3PS7W85Z8Z3785E9CGMC6A9YJYPT9C	A3RIPGHONDRTRT	Submitted	Tue Jun 09 15:21:43 PDT 2015	Mon Jun 08 15:20:30 PDT 2015	Mon Jun 08 15:21:43 PDT 2015						"""plate"""	"""fork1"""	"""middle"""	"""fork2,spoon1,"""	"""fork1,fork2,"""	undefined	"""left"""	"""fork2,spoon1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""plates"""	"""no"""	"""44"""	"""female"""	10	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3LRLIPTPEQAMA5YRADMK1EXM63GAK2	A39EBLPHUIPAFH	Submitted	Tue Jun 09 15:22:01 PDT 2015	Mon Jun 08 15:20:04 PDT 2015	Mon Jun 08 15:22:01 PDT 2015						"""lunchbox"""	"""cookie2"""	"""middle"""	"""apple1,"""	"""cookie1,"""	undefined	"""left"""	"""apple1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""LUNCH BOXES"""	""""""	""""""	"""F"""	11	0	1	0	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3R6BYFZZP7DNQWE6KCN159GFZS8FX9	AODST2T0LA7UR	Submitted	Tue Jun 09 15:22:33 PDT 2015	Mon Jun 08 15:21:41 PDT 2015	Mon Jun 08 15:22:33 PDT 2015						"""plate"""	"""spoon2"""	"""middle"""	"""fork2,spoon1,"""	"""spoon1,"""	undefined	"""left"""	"""fork2,spoon1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""which plate bob was looking at"""	"""no"""	"""20"""	"""m"""	10	0	1	2	0	"""3"""	0	-1
